i,이름, 코드, 거래소, koscom_day, naver_day
205,002957,002957.SZ,심천(선강퉁) 증권거래소,20230331,20230331
207,603982,603982.SS,상해(후강퉁) 증권거래소,20230331,20230331
208,600989,600989.SS,상해(후강퉁) 증권거래소,20230331,20230331
209,603687,603687.SS,상해(후강퉁) 증권거래소,20230331,20230331
210,003032,003032.SZ,심천(선강퉁) 증권거래소,20230331,20230331
213,301073,301073.SZ,심천(선강퉁) 증권거래소,20230331,20230331
215,601615,601615.SS,상해(후강퉁) 증권거래소,20230331,20230331
216,600929,600929.SS,상해(후강퉁) 증권거래소,20230331,20230331
217,601728,601728.SS,상해(후강퉁) 증권거래소,20230331,20230331
218,300782,300782.SZ,심천(선강퉁) 증권거래소,20230331,20230331
219,301015,301015.SZ,심천(선강퉁) 증권거래소,20230331,20230331
220,300454,300454.SZ,심천(선강퉁) 증권거래소,20230331,20230331
221,000011,000011.SZ,심천(선강퉁) 증권거래소,20230331,20230331
222,301391,301391.SZ,심천(선강퉁) 증권거래소,20230331,20230331
223,300792,300792.SZ,심천(선강퉁) 증권거래소,20230331,20230331
224,002962,002962.SZ,심천(선강퉁) 증권거래소,20230331,20230331
225,002984,002984.SZ,심천(선강퉁) 증권거래소,20230331,20230331
226,688301,688301.SS,상해(후강퉁) 증권거래소,20230331,20230331
227,300790,300790.SZ,심천(선강퉁) 증권거래소,20230331,20230331
228,002959,002959.SZ,심천(선강퉁) 증권거래소,20230331,20230331
229,601330,601330.SS,상해(후강퉁) 증권거래소,20230331,20230331
230,601066,601066.SS,상해(후강퉁) 증권거래소,20230331,20230331
231,603650,603650.SS,상해(후강퉁) 증권거래소,20230331,20230331
232,603815,603815.SS,상해(후강퉁) 증권거래소,20230331,20230331
233,300793,300793.SZ,심천(선강퉁) 증권거래소,20230331,20230331
234,603053,603053.SS,상해(후강퉁) 증권거래소,20230331,20230331
235,002955,002955.SZ,심천(선강퉁) 증권거래소,20230331,20230331
236,600582,600582.SS,상해(후강퉁) 증권거래소,20230331,20230331
237,603995,603995.SS,상해(후강퉁) 증권거래소,20230331,20230331
238,002973,002973.SZ,심천(선강퉁) 증권거래소,20230331,20230331
240,603529,603529.SS,상해(후강퉁) 증권거래소,20230331,20230331
241,300805,300805.SZ,심천(선강퉁) 증권거래소,20230331,20230331
242,002651,002651.SZ,심천(선강퉁) 증권거래소,20230331,20230331
243,003043,003043.SZ,심천(선강퉁) 증권거래소,20230331,20230331
244,603719,603719.SS,상해(후강퉁) 증권거래소,20230331,20230331
245,300869,300869.SZ,심천(선강퉁) 증권거래소,20230331,20230331
246,603489,603489.SS,상해(후강퉁) 증권거래소,20230331,20230331
247,002969,002969.SZ,심천(선강퉁) 증권거래소,20230331,20230331
248,603610,603610.SS,상해(후강퉁) 증권거래소,20230331,20230331
249,601869,601869.SS,상해(후강퉁) 증권거래소,20230331,20230331
250,601068,601068.SS,상해(후강퉁) 증권거래소,20230331,20230331
251,600986,600986.SS,상해(후강퉁) 증권거래소,20230331,20230331
252,688677,688677.SS,상해(후강퉁) 증권거래소,20230331,20230331
253,688006,688006.SS,상해(후강퉁) 증권거래소,20230331,20230331
254,300760,300760.SZ,심천(선강퉁) 증권거래소,20230331,20230331
256,002936,002936.SZ,심천(선강퉁) 증권거래소,20230331,20230331
257,603290,603290.SS,상해(후강퉁) 증권거래소,20230331,20230331
258,300291,300291.SZ,심천(선강퉁) 증권거래소,20230331,20230331
260,300866,300866.SZ,심천(선강퉁) 증권거래소,20230331,20230331
261,002980,002980.SZ,심천(선강퉁) 증권거래소,20230331,20230331
262,601319,601319.SS,상해(후강퉁) 증권거래소,20230331,20230331
266,300873,300873.SZ,심천(선강퉁) 증권거래소,20230331,20230331
268,003038,003038.SZ,심천(선강퉁) 증권거래소,20230331,20230331
269,603324,603324.SS,상해(후강퉁) 증권거래소,20230331,20230331
270,301122,301122.SZ,심천(선강퉁) 증권거래소,20230331,20230331
271,600491,600491.SS,상해(후강퉁) 증권거래소,20230331,20230331
272,003021,003021.SZ,심천(선강퉁) 증권거래소,20230331,20230331
275,688005,688005.SS,상해(후강퉁) 증권거래소,20230331,20230331
276,688116,688116.SS,상해(후강퉁) 증권거래소,20230331,20230331
277,300428,300428.SZ,심천(선강퉁) 증권거래소,20230331,20230331
278,688075,688075.SS,상해(후강퉁) 증권거래소,20230331,20230331
280,605199,605199.SS,상해(후강퉁) 증권거래소,20230331,20230331
282,002177,002177.SZ,심천(선강퉁) 증권거래소,20230331,20230331
284,600546,600546.SS,상해(후강퉁) 증권거래소,20230331,20230331
285,002204,002204.SZ,심천(선강퉁) 증권거래소,20230331,20230331
286,300477,300477.SZ,심천(선강퉁) 증권거래소,20230331,20230331
288,002539,002539.SZ,심천(선강퉁) 증권거래소,20230331,20230331
290,688667,688667.SS,상해(후강퉁) 증권거래소,20230331,20230331
292,301175,301175.SZ,심천(선강퉁) 증권거래소,20230331,20230331
293,000058,000058.SZ,심천(선강퉁) 증권거래소,20230331,20230331
294,002948,002948.SZ,심천(선강퉁) 증권거래소,20230331,20230331
295,002986,002986.SZ,심천(선강퉁) 증권거래소,20230331,20230331
296,600938,600938.SS,상해(후강퉁) 증권거래소,20230331,20230331
297,688107,688107.SS,상해(후강퉁) 증권거래소,20230331,20230331
300,605286,605286.SS,상해(후강퉁) 증권거래소,20230331,20230331
301,003031,003031.SZ,심천(선강퉁) 증권거래소,20230331,20230331
302,600513,600513.SS,상해(후강퉁) 증권거래소,20230331,20230331
303,002993,002993.SZ,심천(선강퉁) 증권거래소,20230331,20230331
304,688319,688319.SS,상해(후강퉁) 증권거래소,20230331,20230331
305,688235,688235.SS,상해(후강퉁) 증권거래소,20230331,20230331
306,301236,301236.SZ,심천(선강퉁) 증권거래소,20230331,20230331
307,002318,002318.SZ,심천(선강퉁) 증권거래소,20230331,20230331
308,688330,688330.SS,상해(후강퉁) 증권거래소,20230331,20230331
309,605020,605020.SS,상해(후강퉁) 증권거래소,20230331,20230331
310,688599,688599.SS,상해(후강퉁) 증권거래소,20230331,20230331
