RIC,MAX(ACCOUNT_DATE)
6033.T          ,20230331
7814.T          ,20230331
6035.T          ,20230331
6036.T          ,20230331
3453.T          ,20230331
7176.T          ,20230331
6037.T          ,20230430
3454.T          ,20230228
3907.T          ,20230228
3222.T          ,20230228
3908.T          ,20230331
3910.T          ,20230331
3223.T          ,20230228
3224.T          ,20230331
3455.T          ,20230131
6038.T          ,20230331
1430.T          ,20230228
3911.T          ,20230331
7813.T          ,20230331
6039.T          ,20230331
3131.T          ,20230331
3913.T          ,20230331
3132.T          ,20230331
7177.T          ,20230331
4592.T          ,20230430
3456.T          ,20221231
3133.T          ,20230331
3134.T          ,20230430
6040.T          ,20230430
3458.T          ,20230430
6044.T          ,20230228
6045.T          ,20230331
6046.T          ,20230331
6047.T          ,20230228
3914.T          ,20230331
6048.T          ,20230228
4593.T          ,20230331
9417.T          ,20230331
3135.T          ,20230331
3916.T          ,20230331
6166.T          ,20230331
3137.T          ,20230331
7780.T          ,20230331
6167.T          ,20230331
6239.T          ,20230331
3459.T          ,20230131
3138.T          ,20230331
7812.T          ,20230331
7781.T          ,20230331
3917.T          ,20230331
3918.T          ,20230331
1431.T          ,20230331
3461.T          ,20230331
3139.T          ,20230228
6172.T          ,20230331
6171.T          ,20230331
1433.T          ,20230430
1432.T          ,20230331
1434.T          ,20230228
6174.T          ,20230331
3416.T          ,20230331
3920.T          ,20230331
3417.T          ,20230331
5021.T          ,20230331
9099.T          ,20230331
3462.T          ,20230228
6177.T          ,20230331
7181.T          ,20230331
7182.T          ,20230331
6180.T          ,20230331
4594.T          ,20230331
6181.T          ,20230331
3418.T          ,20230430
6182.T          ,20230228
7183.T          ,20230331
6183.T          ,20230228
3921.T          ,20230430
3463.T          ,20230131
6184.T          ,20230430
3923.T          ,20230331
3924.T          ,20230331
6238.T          ,20230331
4595.T          ,20230331
6185.T          ,20230331
9416.T          ,20230331
3928.T          ,20230331
3929.T          ,20230331
3464.T          ,20230331
6186.T          ,20230331
4930.T          ,20230331
3926.T          ,20230331
3925.T          ,20230331
3466.T          ,20230228
3930.T          ,20230430
7811.T          ,20230228
3536.T          ,20230228
1436.T          ,20230430
7366.T          ,20230331
6188.T          ,20230331
6615.T          ,20230331
3537.T          ,20230331
7184.T          ,20230331
7185.T          ,20230331
3932.T          ,20230331
6237.T          ,20230331
3467.T          ,20230331
3933.T          ,20230331
6190.T          ,20230331
4443.T          ,20230228
3934.T          ,20230331
3538.T          ,20230331
6191.T          ,20230331
3922.T          ,20230228
2296.T          ,20230331
6236.T          ,20230331
6192.T          ,20230331
3935.T          ,20230228
3468.T          ,20230131
3936.T          ,20230331
3539.T          ,20230430
3540.T          ,20230331
1438.T          ,20230331
3541.T          ,20230228
6194.T          ,20230331
3544.T          ,20230515
2820.T          ,20230331
3937.T          ,20230331
7187.T          ,20230331
6193.T          ,20230331
6196.T          ,20230331
6198.T          ,20230331
3542.T          ,20230331
6199.T          ,20230228
3543.T          ,20230228
2452.T          ,20230331
3469.T          ,20230331
6200.T          ,20230331
7375.T          ,20230331
3470.T          ,20221231
3471.T          ,20230131
6532.T          ,20230228
3472.T          ,20221130
3546.T          ,20230228
3939.T          ,20230331
6533.T          ,20230331
3547.T          ,20230228
3940.T          ,20230331
3962.T          ,20230331
3963.T          ,20230331
3474.T          ,20230331
3965.T          ,20230331
7189.T          ,20230331
4189.T          ,20230331
7347.T          ,20230331
6535.T          ,20230430
3267.T          ,20230228
