i,이름, 코드, 거래소, koscom_day, naver_day
3497,7774,7774.T,도쿄 거래소,20230331,20230331
3498,3093,3093.T,도쿄 거래소,20230228,20230228
3499,1414,1414.T,도쿄 거래소,20230331,20230331
3501,4976,4976.T,도쿄 거래소,20230331,20230331
3502,3094,3094.T,도쿄 거래소,20230228,20230228
3503,8410,8410.T,도쿄 거래소,20230331,20230331
3504,4571,4571.T,도쿄 거래소,20230331,20230331
3505,3622,3622.T,도쿄 거래소,20230331,20230331
3506,2175,2175.T,도쿄 거래소,20230331,20230331
3507,3623,3623.T,도쿄 거래소,20230331,20230331
3508,3624,3624.T,도쿄 거래소,20230331,20230331
3509,4572,4572.T,도쿄 거래소,20230331,20230331
3510,3097,3097.T,도쿄 거래소,20230331,20230331
3511,3625,3625.T,도쿄 거래소,20230331,20230331
3512,8725,8725.T,도쿄 거래소,20230331,20230331
3513,3626,3626.T,도쿄 거래소,20230331,20230331
3514,3099,3099.T,도쿄 거래소,20230331,20230331
3515,3627,3627.T,도쿄 거래소,20230228,20230228
3516,3140,3140.T,도쿄 거래소,20230331,20230331
3517,3264,3264.T,도쿄 거래소,20230331,20230331
3518,2179,2179.T,도쿄 거래소,20230331,20230331
3519,3141,3141.T,도쿄 거래소,20230228,20230228
3520,2180,2180.T,도쿄 거래소,20230331,20230331
3521,3628,3628.T,도쿄 거래소,20230331,20230331
3522,6632,6632.T,도쿄 거래소,20230331,20230331
3523,1514,1514.T,도쿄 거래소,20230331,20230331
3524,2181,2181.T,도쿄 거래소,20230331,20230331
3525,2183,2183.T,도쿄 거래소,20230331,20230331
3526,9384,9384.T,도쿄 거래소,20230331,20230331
3527,3143,3143.T,도쿄 거래소,20230331,20230331
3528,2185,2185.T,도쿄 거래소,20230331,20230331
3529,6250,6250.T,도쿄 거래소,20230331,20230331
3530,6465,6465.T,도쿄 거래소,20230331,20230331
3531,2186,2186.T,도쿄 거래소,20230228,20230228
3532,9385,9385.T,도쿄 거래소,20230331,20230331
3533,3632,3632.T,도쿄 거래소,20230331,20230331
3534,3443,3443.T,도쿄 거래소,20230331,20230331
3535,3148,3148.T,도쿄 거래소,20230228,20230228
3536,7775,7775.T,도쿄 거래소,20230331,20230331
3537,3150,3150.T,도쿄 거래소,20230331,20230331
3538,7314,7314.T,도쿄 거래소,20230331,20230331
3539,4574,4574.T,도쿄 거래소,20230331,20230331
3540,8750,8750.T,도쿄 거래소,20230331,20230331
3542,3634,3634.T,도쿄 거래소,20230331,20230331
3543,3635,3635.T,도쿄 거래소,20230331,20230331
3544,3151,3151.T,도쿄 거래소,20230331,20230331
3545,5857,5857.T,도쿄 거래소,20230331,20230331
3546,2269,2269.T,도쿄 거래소,20230331,20230331
3547,3266,3266.T,도쿄 거래소,20230228,20230228
3548,3153,3153.T,도쿄 거래소,20230331,20230331
3549,3154,3154.T,도쿄 거래소,20230331,20230331
3550,2193,2193.T,도쿄 거래소,20230331,20230331
3551,7819,7819.T,도쿄 거래소,20230331,20230331
3552,3636,3636.T,도쿄 거래소,20230331,20230331
3553,4926,4926.T,도쿄 거래소,20230331,20230331
3554,8713,8713.T,도쿄 거래소,20230331,20230331
3555,4575,4575.T,도쿄 거래소,20230331,20230331
3556,8714,8714.T,도쿄 거래소,20230331,20230331
3557,3156,3156.T,도쿄 거래소,20230331,20230331
3558,2270,2270.T,도쿄 거래소,20230331,20230331
3559,3157,3157.T,도쿄 거래소,20230331,20230331
3560,4576,4576.T,도쿄 거래소,20230331,20230331
3561,6630,6630.T,도쿄 거래소,20230430,20230430
3562,2195,2195.T,도쿄 거래소,20230331,20230331
3563,3159,3159.T,도쿄 거래소,20230430,20230430
3564,8715,8715.T,도쿄 거래소,20230331,20230331
3565,2196,2196.T,도쿄 거래소,20230331,20230331
3566,3160,3160.T,도쿄 거래소,20230228,20230228
3567,3269,3269.T,도쿄 거래소,20230131,20230131
3568,7776,7776.T,도쿄 거래소,20230331,20230331
3569,4577,4577.T,도쿄 거래소,20230228,20230228
3570,8600,8600.T,도쿄 거래소,20230331,20230331
3571,8630,8630.T,도쿄 거래소,20230331,20230331
3572,5020,5020.T,도쿄 거래소,20230331,20230331
3573,3161,3161.T,도쿄 거래소,20230430,20230430
3574,6629,6629.T,도쿄 거래소,20230331,20230331
3575,3639,3639.T,도쿄 거래소,20230331,20230331
3576,3927,3927.T,도쿄 거래소,20230331,20230331
3577,3641,3641.T,도쿄 거래소,20230331,20230331
3578,3640,3640.T,도쿄 거래소,20230331,20230331
3579,3271,3271.T,도쿄 거래소,20230331,20230331
3580,2198,2198.T,도쿄 거래소,20230430,20230430
3581,7148,7148.T,도쿄 거래소,20230331,20230331
3582,7818,7818.T,도쿄 거래소,20230228,20230228
3583,9413,9413.T,도쿄 거래소,20230331,20230331
3584,1417,1417.T,도쿄 거래소,20230331,20230331
3585,1418,1418.T,도쿄 거래소,20230228,20230228
3586,6050,6050.T,도쿄 거래소,20230331,20230331
3587,3645,3645.T,도쿄 거래소,20230228,20230228
3588,4578,4578.T,도쿄 거래소,20230331,20230331
3589,3646,3646.T,도쿄 거래소,20230331,20230331
3590,3648,3648.T,도쿄 거래소,20230331,20230331
3591,7150,7150.T,도쿄 거래소,20230331,20230331
3592,3649,3649.T,도쿄 거래소,20230331,20230331
3593,3659,3659.T,도쿄 거래소,20230331,20230331
3594,3655,3655.T,도쿄 거래소,20230331,20230331
3595,3647,3647.T,도쿄 거래소,20230228,20230228
3596,4928,4928.T,도쿄 거래소,20230331,20230331
3597,5290,5290.T,도쿄 거래소,20230331,20230331
3598,6626,6626.T,도쿄 거래소,20230331,20230331
3599,3167,3167.T,도쿄 거래소,20230331,20230331
3600,3168,3168.T,도쿄 거래소,20230228,20230228
3601,3608,3608.T,도쿄 거래소,20230228,20230228
3602,2882,2882.T,도쿄 거래소,20230228,20230228
3603,3275,3275.T,도쿄 거래소,20230331,20230331
3604,3652,3652.T,도쿄 거래소,20230331,20230331
3605,3653,3653.T,도쿄 거래소,20230430,20230430
3606,4433,4433.T,도쿄 거래소,20230228,20230228
3607,3656,3656.T,도쿄 거래소,20230331,20230331
3608,2117,2117.T,도쿄 거래소,20230331,20230331
3609,6620,6620.T,도쿄 거래소,20230331,20230331
3610,6625,6625.T,도쿄 거래소,20230331,20230331
3611,7817,7817.T,도쿄 거래소,20230331,20230331
3612,7022,7022.T,도쿄 거래소,20230331,20230331
3613,4582,4582.T,도쿄 거래소,20230331,20230331
3614,7777,7777.T,도쿄 거래소,20230430,20230430
3615,3657,3657.T,도쿄 거래소,20230430,20230430
3616,3444,3444.T,도쿄 거래소,20230430,20230430
3617,1383,1383.T,도쿄 거래소,20230430,20230430
3618,6054,6054.T,도쿄 거래소,20230331,20230331
3619,3479,3479.T,도쿄 거래소,20230228,20230228
3620,3277,3277.T,도쿄 거래소,20230331,20230331
3621,6055,6055.T,도쿄 거래소,20230331,20230331
3622,6619,6619.T,도쿄 거래소,20230331,20230331
3623,4977,4977.T,도쿄 거래소,20230331,20230331
3624,4583,4583.T,도쿄 거래소,20230331,20230331
3625,9206,9206.T,도쿄 거래소,20230331,20230331
3626,3172,3172.T,도쿄 거래소,20230430,20230430
3627,3660,3660.T,도쿄 거래소,20230331,20230331
3628,3173,3173.T,도쿄 거래소,20230331,20230331
3629,3661,3661.T,도쿄 거래소,20230331,20230331
3630,7157,7157.T,도쿄 거래소,20230331,20230331
3631,3663,3663.T,도쿄 거래소,20230331,20230331
3632,6058,6058.T,도쿄 거래소,20230228,20230228
3633,6059,6059.T,도쿄 거래소,20230331,20230331
3634,6061,6061.T,도쿄 거래소,20230331,20230331
3635,3278,3278.T,도쿄 거래소,20230131,20230131
3636,6062,6062.T,도쿄 거래소,20230331,20230331
3637,6060,6060.T,도쿄 거래소,20230331,20230331
3638,2930,2930.T,도쿄 거래소,20230228,20230228
3639,3279,3279.T,도쿄 거래소,20221130,20221130
3640,6063,6063.T,도쿄 거래소,20230331,20230331
3641,6618,6618.T,도쿄 거래소,20230331,20230331
3642,3664,3664.T,도쿄 거래소,20230331,20230331
3643,9419,9419.T,도쿄 거래소,20230331,20230331
3644,3665,3665.T,도쿄 거래소,20230430,20230430
3645,6098,6098.T,도쿄 거래소,20230331,20230331
3646,3175,3175.T,도쿄 거래소,20230331,20230331
3648,9386,9386.T,도쿄 거래소,20230331,20230331
3649,7161,7161.T,도쿄 거래소,20230331,20230331
3650,6617,6617.T,도쿄 거래소,20230331,20230331
3651,7162,7162.T,도쿄 거래소,20230331,20230331
3652,6069,6069.T,도쿄 거래소,20230331,20230331
3653,3896,3896.T,도쿄 거래소,20230331,20230331
3654,3177,3177.T,도쿄 거래소,20230228,20230228
3655,6070,6070.T,도쿄 거래소,20230331,20230331
3656,3280,3280.T,도쿄 거래소,20230228,20230228
3657,4584,4584.T,도쿄 거래소,20230331,20230331
3658,6178,6178.T,도쿄 거래소,20230331,20230331
3659,6071,6071.T,도쿄 거래소,20230331,20230331
3660,3666,3666.T,도쿄 거래소,20230331,20230331
3661,4929,4929.T,도쿄 거래소,20230320,20230320
3662,3668,3668.T,도쿄 거래소,20230331,20230331
3663,3178,3178.T,도쿄 거래소,20230331,20230331
3664,7164,7164.T,도쿄 거래소,20230331,20230331
3665,4392,4392.T,도쿄 거래소,20230331,20230331
3666,3179,3179.T,도쿄 거래소,20230331,20230331
3667,2931,2931.T,도쿄 거래소,20230331,20230331
3668,6165,6165.T,도쿄 거래소,20230331,20230331
3669,3261,3261.T,도쿄 거래소,20230331,20230331
3670,6072,6072.T,도쿄 거래소,20230331,20230331
3671,4586,4586.T,도쿄 거래소,20230331,20230331
3673,3181,3181.T,도쿄 거래소,20230228,20230228
3674,3180,3180.T,도쿄 거래소,20230430,20230430
3675,3670,3670.T,도쿄 거래소,20230331,20230331
3676,3671,3671.T,도쿄 거래소,20230331,20230331
3677,3672,3672.T,도쿄 거래소,20230331,20230331
3678,3182,3182.T,도쿄 거래소,20230331,20230331
3679,2588,2588.T,도쿄 거래소,20230331,20230331
3680,3673,3673.T,도쿄 거래소,20230331,20230331
3681,6073,6073.T,도쿄 거래소,20230331,20230331
3682,9025,9025.T,도쿄 거래소,20230331,20230331
3683,1419,1419.T,도쿄 거래소,20230228,20230228
3684,1420,1420.T,도쿄 거래소,20230331,20230331
3685,3183,3183.T,도쿄 거래소,20230331,20230331
3686,3284,3284.T,도쿄 거래소,20230331,20230331
3687,3674,3674.T,도쿄 거래소,20230331,20230331
3688,3287,3287.T,도쿄 거래소,20230430,20230430
3689,3039,3039.T,도쿄 거래소,20230331,20230331
3690,3675,3675.T,도쿄 거래소,20230331,20230331
3691,4587,4587.T,도쿄 거래소,20230331,20230331
3692,3184,3184.T,도쿄 거래소,20230331,20230331
3693,4978,4978.T,도쿄 거래소,20230331,20230331
3694,6074,6074.T,도쿄 거래소,20230331,20230331
3695,3185,3185.T,도쿄 거래소,20230331,20230331
3696,3286,3286.T,도쿄 거래소,20230331,20230331
3697,3186,3186.T,도쿄 거래소,20230228,20230228
3698,3288,3288.T,도쿄 거래소,20230331,20230331
3699,6078,6078.T,도쿄 거래소,20230331,20230331
3700,3187,3187.T,도쿄 거래소,20230331,20230331
3701,3691,3691.T,도쿄 거래소,20230331,20230331
3702,3687,3687.T,도쿄 거래소,20230331,20230331
3703,7315,7315.T,도쿄 거래소,20230331,20230331
3704,4275,4275.T,도쿄 거래소,20230331,20230331
3705,3676,3676.T,도쿄 거래소,20230331,20230331
3706,4591,4591.T,도쿄 거래소,20230331,20230331
3707,3678,3678.T,도쿄 거래소,20230228,20230228
3708,6740,6740.T,도쿄 거래소,20230331,20230331
3709,3677,3677.T,도쿄 거래소,20230331,20230331
3710,6034,6034.T,도쿄 거래소,20230331,20230331
3711,3680,3680.T,도쿄 거래소,20230331,20230331
3712,3912,3912.T,도쿄 거래소,20230331,20230331
3713,6081,6081.T,도쿄 거래소,20230331,20230331
3714,3292,3292.T,도쿄 거래소,20230131,20230131
3715,1429,1429.T,도쿄 거래소,20230331,20230331
3716,6562,6562.T,도쿄 거래소,20230331,20230331
3717,3189,3189.T,도쿄 거래소,20230228,20230228
3718,6080,6080.T,도쿄 거래소,20230331,20230331
3719,3221,3221.T,도쿄 거래소,20230331,20230331
3720,3679,3679.T,도쿄 거래소,20230331,20230331
3721,3291,3291.T,도쿄 거래소,20230331,20230331
3722,3682,3682.T,도쿄 거래소,20230331,20230331
3723,3293,3293.T,도쿄 거래소,20230331,20230331
3724,6087,6087.T,도쿄 거래소,20230331,20230331
3725,4588,4588.T,도쿄 거래소,20230331,20230331
3726,6082,6082.T,도쿄 거래소,20230331,20230331
3727,3681,3681.T,도쿄 거래소,20230331,20230331
3728,3294,3294.T,도쿄 거래소,20230331,20230331
3729,4245,4245.T,도쿄 거래소,20230331,20230331
3730,6085,6085.T,도쿄 거래소,20230331,20230331
3731,6086,6086.T,도쿄 거래소,20230228,20230228
3732,6090,6090.T,도쿄 거래소,20230331,20230331
3733,6083,6083.T,도쿄 거래소,20230228,20230228
3734,7167,7167.T,도쿄 거래소,20230331,20230331
3735,6088,6088.T,도쿄 거래소,20230331,20230331
3736,1663,1663.T,도쿄 거래소,20230331,20230331
3737,3295,3295.T,도쿄 거래소,20230228,20230228
3738,6091,6091.T,도쿄 거래소,20230430,20230430
3739,3683,3683.T,도쿄 거래소,20230331,20230331
3740,9414,9414.T,도쿄 거래소,20230228,20230228
3741,6092,6092.T,도쿄 거래소,20230331,20230331
3742,4246,4246.T,도쿄 거래소,20230331,20230331
3743,3191,3191.T,도쿄 거래소,20230320,20230320
3744,3190,3190.T,도쿄 거래소,20230331,20230331
3745,6093,6093.T,도쿄 거래소,20230228,20230228
3746,6616,6616.T,도쿄 거래소,20230331,20230331
3747,9090,9090.T,도쿄 거래소,20230331,20230331
3748,9024,9024.T,도쿄 거래소,20230331,20230331
3749,3197,3197.T,도쿄 거래소,20230331,20230331
3750,3192,3192.T,도쿄 거래소,20230228,20230228
3751,3296,3296.T,도쿄 거래소,20221231,20221231
3752,6096,6096.T,도쿄 거래소,20230331,20230331
3753,6094,6094.T,도쿄 거래소,20230331,20230331
3754,3297,3297.T,도쿄 거래소,20230228,20230228
3755,3299,3299.T,도쿄 거래소,20230331,20230331
3756,4247,4247.T,도쿄 거래소,20230331,20230331
3757,4979,4979.T,도쿄 거래소,20230331,20230331
3758,6095,6095.T,도쿄 거래소,20230331,20230331
3759,3688,3688.T,도쿄 거래소,20230331,20230331
3760,6176,6176.T,도쿄 거래소,20230331,20230331
3761,3193,3193.T,도쿄 거래소,20230430,20230430
3762,3475,3475.T,도쿄 거래소,20230430,20230430
3763,7172,7172.T,도쿄 거래소,20230331,20230331
3764,7170,7170.T,도쿄 거래소,20221231,20221231
3765,3690,3690.T,도쿄 거래소,20230331,20230331
3766,3300,3300.T,도쿄 거래소,20230331,20230331
3767,3195,3195.T,도쿄 거래소,20230430,20230430
3768,3692,3692.T,도쿄 거래소,20230331,20230331
3769,3196,3196.T,도쿄 거래소,20230331,20230331
3770,4691,4691.T,도쿄 거래소,20230331,20230331
3771,9143,9143.T,도쿄 거래소,20230331,20230331
3772,7163,7163.T,도쿄 거래소,20230331,20230331
3773,2060,2060.T,도쿄 거래소,20230331,20230331
3774,9468,9468.T,도쿄 거래소,20230331,20230331
3775,7173,7173.T,도쿄 거래소,20230331,20230331
3776,6240,6240.T,도쿄 거래소,20230331,20230331
3777,3696,3696.T,도쿄 거래소,20230331,20230331
3778,3695,3695.T,도쿄 거래소,20230331,20230331
3779,3909,3909.T,도쿄 거래소,20230331,20230331
3780,9467,9467.T,도쿄 거래소,20230331,20230331
3781,6099,6099.T,도쿄 거래소,20230331,20230331
3782,3697,3697.T,도쿄 거래소,20230228,20230228
3783,3698,3698.T,도쿄 거래소,20230331,20230331
3784,3451,3451.T,도쿄 거래소,20230430,20230430
3785,3309,3309.T,도쿄 거래소,20230430,20230430
3786,9551,9551.T,도쿄 거래소,20230331,20230331
3787,3900,3900.T,도쿄 거래소,20230331,20230331
3788,6027,6027.T,도쿄 거래소,20230331,20230331
3789,6026,6026.T,도쿄 거래소,20230331,20230331
3790,7816,7816.T,도쿄 거래소,20230331,20230331
3791,6028,6028.T,도쿄 거래소,20230331,20230331
3792,6029,6029.T,도쿄 거래소,20230331,20230331
3793,3902,3902.T,도쿄 거래소,20230331,20230331
3794,9418,9418.T,도쿄 거래소,20230228,20230228
3795,3198,3198.T,도쿄 거래소,20230228,20230228
3796,2586,2586.T,도쿄 거래소,20230331,20230331
3797,6030,6030.T,도쿄 거래소,20230331,20230331
3798,4248,4248.T,도쿄 거래소,20230331,20230331
3799,7175,7175.T,도쿄 거래소,20230331,20230331
3800,3903,3903.T,도쿄 거래소,20230430,20230430
3801,3199,3199.T,도쿄 거래소,20230331,20230331
3802,9517,9517.T,도쿄 거래소,20230331,20230331
3803,7815,7815.T,도쿄 거래소,20230331,20230331
3804,3904,3904.T,도쿄 거래소,20230331,20230331
3805,6033,6033.T,도쿄 거래소,20230331,20230331
3806,7814,7814.T,도쿄 거래소,20230331,20230331
3807,6035,6035.T,도쿄 거래소,20230331,20230331
3808,6036,6036.T,도쿄 거래소,20230331,20230331
3809,3453,3453.T,도쿄 거래소,20230331,20230331
3810,7176,7176.T,도쿄 거래소,20230331,20230331
3812,3454,3454.T,도쿄 거래소,20230228,20230228
3813,3907,3907.T,도쿄 거래소,20230228,20230228
3814,3222,3222.T,도쿄 거래소,20230228,20230228
3815,3908,3908.T,도쿄 거래소,20230331,20230331
3816,3910,3910.T,도쿄 거래소,20230331,20230331
3817,3223,3223.T,도쿄 거래소,20230228,20230228
3818,3224,3224.T,도쿄 거래소,20230331,20230331
3819,3455,3455.T,도쿄 거래소,20230131,20230131
3820,6038,6038.T,도쿄 거래소,20230331,20230331
3821,1430,1430.T,도쿄 거래소,20230228,20230228
3822,3911,3911.T,도쿄 거래소,20230331,20230331
3823,7813,7813.T,도쿄 거래소,20230331,20230331
3824,6039,6039.T,도쿄 거래소,20230331,20230331
3825,3131,3131.T,도쿄 거래소,20230331,20230331
3826,3913,3913.T,도쿄 거래소,20230331,20230331
3827,3132,3132.T,도쿄 거래소,20230331,20230331
3828,7177,7177.T,도쿄 거래소,20230331,20230331
3829,4592,4592.T,도쿄 거래소,20230430,20230430
3830,3456,3456.T,도쿄 거래소,20221231,20221231
3831,3133,3133.T,도쿄 거래소,20230331,20230331
3832,3134,3134.T,도쿄 거래소,20230430,20230430
3833,6040,6040.T,도쿄 거래소,20230430,20230430
3834,3458,3458.T,도쿄 거래소,20230430,20230430
3835,6044,6044.T,도쿄 거래소,20230228,20230228
3836,6045,6045.T,도쿄 거래소,20230331,20230331
3837,6046,6046.T,도쿄 거래소,20230331,20230331
3838,6047,6047.T,도쿄 거래소,20230228,20230228
3839,3914,3914.T,도쿄 거래소,20230331,20230331
3840,6048,6048.T,도쿄 거래소,20230228,20230228
3841,4593,4593.T,도쿄 거래소,20230331,20230331
3842,9417,9417.T,도쿄 거래소,20230331,20230331
3843,3135,3135.T,도쿄 거래소,20230331,20230331
3844,3916,3916.T,도쿄 거래소,20230331,20230331
3845,6166,6166.T,도쿄 거래소,20230331,20230331
3846,3137,3137.T,도쿄 거래소,20230331,20230331
3847,7780,7780.T,도쿄 거래소,20230331,20230331
3848,6167,6167.T,도쿄 거래소,20230331,20230331
3849,6239,6239.T,도쿄 거래소,20230331,20230331
3850,3459,3459.T,도쿄 거래소,20230131,20230131
3851,3138,3138.T,도쿄 거래소,20230331,20230331
3852,7812,7812.T,도쿄 거래소,20230331,20230331
3853,7781,7781.T,도쿄 거래소,20230331,20230331
3854,3917,3917.T,도쿄 거래소,20230331,20230331
3855,3918,3918.T,도쿄 거래소,20230331,20230331
3856,1431,1431.T,도쿄 거래소,20230331,20230331
3857,3461,3461.T,도쿄 거래소,20230331,20230331
3858,3139,3139.T,도쿄 거래소,20230228,20230228
3860,6171,6171.T,도쿄 거래소,20230331,20230331
3861,1433,1433.T,도쿄 거래소,20230430,20230430
3862,1432,1432.T,도쿄 거래소,20230331,20230331
3863,1434,1434.T,도쿄 거래소,20230228,20230228
3864,6174,6174.T,도쿄 거래소,20230331,20230331
3865,3416,3416.T,도쿄 거래소,20230331,20230331
3866,3920,3920.T,도쿄 거래소,20230331,20230331
3867,3417,3417.T,도쿄 거래소,20230331,20230331
3868,5021,5021.T,도쿄 거래소,20230331,20230331
3869,9099,9099.T,도쿄 거래소,20230331,20230331
3870,3462,3462.T,도쿄 거래소,20230228,20230228
3871,6177,6177.T,도쿄 거래소,20230331,20230331
3872,7181,7181.T,도쿄 거래소,20230331,20230331
3873,7182,7182.T,도쿄 거래소,20230331,20230331
3874,6180,6180.T,도쿄 거래소,20230331,20230331
3875,4594,4594.T,도쿄 거래소,20230331,20230331
3876,6181,6181.T,도쿄 거래소,20230331,20230331
3877,3418,3418.T,도쿄 거래소,20230430,20230430
3878,6182,6182.T,도쿄 거래소,20230228,20230228
3879,7183,7183.T,도쿄 거래소,20230331,20230331
3880,6183,6183.T,도쿄 거래소,20230228,20230228
3881,3921,3921.T,도쿄 거래소,20230430,20230430
3882,3463,3463.T,도쿄 거래소,20230131,20230131
3883,6184,6184.T,도쿄 거래소,20230430,20230430
3884,3923,3923.T,도쿄 거래소,20230331,20230331
3885,3924,3924.T,도쿄 거래소,20230331,20230331
3886,6238,6238.T,도쿄 거래소,20230331,20230331
3887,4595,4595.T,도쿄 거래소,20230331,20230331
3888,6185,6185.T,도쿄 거래소,20230331,20230331
3889,9416,9416.T,도쿄 거래소,20230331,20230331
3890,3928,3928.T,도쿄 거래소,20230331,20230331
3891,3929,3929.T,도쿄 거래소,20230331,20230331
3892,3464,3464.T,도쿄 거래소,20230331,20230331
3893,6186,6186.T,도쿄 거래소,20230331,20230331
3894,4930,4930.T,도쿄 거래소,20230331,20230331
3895,3926,3926.T,도쿄 거래소,20230331,20230331
3896,3925,3925.T,도쿄 거래소,20230331,20230331
3897,3466,3466.T,도쿄 거래소,20230228,20230228
3898,3930,3930.T,도쿄 거래소,20230430,20230430
3899,7811,7811.T,도쿄 거래소,20230228,20230228
3900,3536,3536.T,도쿄 거래소,20230228,20230228
3901,1436,1436.T,도쿄 거래소,20230430,20230430
3902,7366,7366.T,도쿄 거래소,20230331,20230331
3903,6188,6188.T,도쿄 거래소,20230331,20230331
3904,6615,6615.T,도쿄 거래소,20230331,20230331
3905,3537,3537.T,도쿄 거래소,20230331,20230331
3906,7184,7184.T,도쿄 거래소,20230331,20230331
3907,7185,7185.T,도쿄 거래소,20230331,20230331
3908,3932,3932.T,도쿄 거래소,20230331,20230331
3909,6237,6237.T,도쿄 거래소,20230331,20230331
3910,3467,3467.T,도쿄 거래소,20230331,20230331
3911,3933,3933.T,도쿄 거래소,20230331,20230331
3912,6190,6190.T,도쿄 거래소,20230331,20230331
3913,4443,4443.T,도쿄 거래소,20230228,20230228
3914,3934,3934.T,도쿄 거래소,20230331,20230331
3915,3538,3538.T,도쿄 거래소,20230331,20230331
3916,6191,6191.T,도쿄 거래소,20230331,20230331
3917,3922,3922.T,도쿄 거래소,20230228,20230228
3918,2296,2296.T,도쿄 거래소,20230331,20230331
3919,6236,6236.T,도쿄 거래소,20230331,20230331
3920,6192,6192.T,도쿄 거래소,20230331,20230331
3921,3935,3935.T,도쿄 거래소,20230228,20230228
3922,3468,3468.T,도쿄 거래소,20230131,20230131
3923,3936,3936.T,도쿄 거래소,20230331,20230331
3924,3539,3539.T,도쿄 거래소,20230430,20230430
3925,3540,3540.T,도쿄 거래소,20230331,20230331
3926,1438,1438.T,도쿄 거래소,20230331,20230331
3927,3541,3541.T,도쿄 거래소,20230228,20230228
3928,6194,6194.T,도쿄 거래소,20230331,20230331
3929,3544,3544.T,도쿄 거래소,20230515,20230515
3930,2820,2820.T,도쿄 거래소,20230331,20230331
3931,3937,3937.T,도쿄 거래소,20230331,20230331
3932,7187,7187.T,도쿄 거래소,20230331,20230331
3933,6193,6193.T,도쿄 거래소,20230331,20230331
3934,6196,6196.T,도쿄 거래소,20230331,20230331
3935,6198,6198.T,도쿄 거래소,20230331,20230331
3936,3542,3542.T,도쿄 거래소,20230331,20230331
3937,6199,6199.T,도쿄 거래소,20230228,20230228
3938,3543,3543.T,도쿄 거래소,20230228,20230228
3939,2452,2452.T,도쿄 거래소,20230331,20230331
3940,3469,3469.T,도쿄 거래소,20230331,20230331
3941,6200,6200.T,도쿄 거래소,20230331,20230331
3942,7375,7375.T,도쿄 거래소,20230331,20230331
3943,3470,3470.T,도쿄 거래소,20221231,20221231
3944,3471,3471.T,도쿄 거래소,20230131,20230131
3945,6532,6532.T,도쿄 거래소,20230228,20230228
3946,3472,3472.T,도쿄 거래소,20221130,20221130
3947,3546,3546.T,도쿄 거래소,20230228,20230228
3948,3939,3939.T,도쿄 거래소,20230331,20230331
3949,6533,6533.T,도쿄 거래소,20230331,20230331
3950,3547,3547.T,도쿄 거래소,20230228,20230228
3951,3940,3940.T,도쿄 거래소,20230331,20230331
3952,3962,3962.T,도쿄 거래소,20230331,20230331
3953,3963,3963.T,도쿄 거래소,20230331,20230331
3954,3474,3474.T,도쿄 거래소,20230331,20230331
3955,3965,3965.T,도쿄 거래소,20230331,20230331
3956,7189,7189.T,도쿄 거래소,20230331,20230331
3957,4189,4189.T,도쿄 거래소,20230331,20230331
3958,7347,7347.T,도쿄 거래소,20230331,20230331
3959,6535,6535.T,도쿄 거래소,20230430,20230430
3960,3267,3267.T,도쿄 거래소,20230228,20230228
